e_;k_;d_;c_;c_local;provid;b_;b_local;culture;faith;terrain;baronytype
e_dixie;k_tarheel_grand_duchy;d_piedmont_crescent;c_us_nc_burke;Burke;8539;b_us_nc_morganton;Morganton;catawba;evangelical;hills;castle_holding
e_dixie;k_tarheel_grand_duchy;d_piedmont_crescent;c_us_nc_burke;Burke;8540;b_us_nc_shelby;Shelby;catawba;evangelical;hills;castle_holding
e_dixie;k_tarheel_grand_duchy;d_piedmont_crescent;c_us_nc_burke;Burke;8541;b_us_nc_marion;Marion;catawba;evangelical;mountains;castle_holding
e_dixie;k_tarheel_grand_duchy;d_triangle;c_us_nc_raleigh;Raleigh;8542;b_us_nc_raleigh;Raleigh;southron;evangelical;farmlands;castle_holding
e_dixie;k_tarheel_grand_duchy;d_triangle;c_us_nc_raleigh;Raleigh;8543;b_us_nc_wilson;Wilson;southron;evangelical;plains;castle_holding
e_dixie;k_tarheel_grand_duchy;d_triangle;c_us_nc_raleigh;Raleigh;8544;b_us_nc_goldsboro;Goldsboro;southron;evangelical;farmlands;castle_holding
e_dixie;k_tarheel_grand_duchy;d_triangle;c_us_nc_raleigh;Raleigh;8545;b_us_nc_clayton;Clayton;southron;evangelical;plains;castle_holding
e_dixie;k_tarheel_grand_duchy;d_triangle;c_us_nc_durham;Durham;8546;b_us_nc_durham;Durham;tuskegean;evangelical;forest;castle_holding
e_dixie;k_tarheel_grand_duchy;d_triangle;c_us_nc_durham;Durham;8547;b_us_nc_chapel_hill;Chapel Hill;tuskegean;evangelical;forest;castle_holding
e_dixie;k_tarheel_grand_duchy;d_triangle;c_us_nc_durham;Durham;8548;b_us_nc_roxboro;Roxboro;tuskegean;evangelical;forest;castle_holding
e_dixie;k_tarheel_grand_duchy;d_triangle;c_us_nc_cary;Cary;8549;b_us_nc_cary;Cary;lumbee;evangelical;forest;castle_holding
e_dixie;k_tarheel_grand_duchy;d_triangle;c_us_nc_cary;Cary;8550;b_us_nc_sanford;Sanford;lumbee;evangelical;forest;castle_holding
e_dixie;k_tarheel_grand_duchy;d_triangle;c_us_nc_cary;Cary;8551;b_us_nc_asheboro;Asheboro;lumbee;evangelical;forest;castle_holding
e_dixie;k_tarheel_grand_duchy;d_triangle;c_us_nc_cary;Cary;8552;b_us_nc_siler_city;Siler City;lumbee;evangelical;forest;castle_holding
e_dixie;k_tarheel_grand_duchy;d_cape_fear;c_us_nc_fayetteville;Fayetteville;8553;b_us_nc_fayetteville;Fayetteville;lumbee;evangelical;farmlands;castle_holding
e_dixie;k_tarheel_grand_duchy;d_cape_fear;c_us_nc_fayetteville;Fayetteville;8554;b_us_nc_fort_bragg;Fort Bragg;lumbee;evangelical;plains;castle_holding
e_dixie;k_tarheel_grand_duchy;d_cape_fear;c_us_nc_fayetteville;Fayetteville;8555;b_us_nc_dunn;Dunn;lumbee;evangelical;plains;castle_holding
e_dixie;k_tarheel_grand_duchy;d_cape_fear;c_us_nc_fayetteville;Fayetteville;8556;b_us_nc_lumberton;Lumberton;lumbee;evangelical;plains;castle_holding
e_dixie;k_tarheel_grand_duchy;d_cape_fear;c_us_nc_fayetteville;Fayetteville;8557;b_us_nc_spring_lake;Spring Lake;lumbee;evangelical;forest;castle_holding
e_dixie;k_tarheel_grand_duchy;d_cape_fear;c_us_nc_fayetteville;Fayetteville;8558;b_us_nc_eastover;Eastover;lumbee;evangelical;plains;castle_holding
e_dixie;k_tarheel_grand_duchy;d_cape_fear;c_us_nc_wilmington;Wilmington;8559;b_us_nc_wilmington;Wilmington;lumbee;evangelical;floodplains;castle_holding
e_dixie;k_tarheel_grand_duchy;d_cape_fear;c_us_nc_wilmington;Wilmington;8560;b_us_nc_leland;Leland;lumbee;evangelical;wetlands;castle_holding
e_dixie;k_tarheel_grand_duchy;d_cape_fear;c_us_nc_wilmington;Wilmington;8561;b_us_nc_whiteville;Whiteville;lumbee;evangelical;flooded_forests;castle_holding
e_dixie;k_tarheel_grand_duchy;d_cape_fear;c_us_nc_wilmington;Wilmington;8562;b_us_nc_burgaw;Burgaw;lumbee;evangelical;plains;castle_holding
e_dixie;k_tarheel_grand_duchy;d_cape_fear;c_us_sc_florence;Florence;8563;b_us_sc_florence;Florence;southron;evangelical;farmlands;castle_holding
e_dixie;k_tarheel_grand_duchy;d_cape_fear;c_us_sc_florence;Florence;8564;b_us_sc_hartsville;Hartsville;southron;evangelical;plains;castle_holding
e_dixie;k_tarheel_grand_duchy;d_cape_fear;c_us_sc_florence;Florence;8565;b_us_sc_marion;Marion;southron;evangelical;plains;castle_holding
e_dixie;k_tarheel_grand_duchy;d_cape_fear;c_us_sc_florence;Florence;8566;b_us_sc_bennettsville;Bennettsville;southron;evangelical;plains;castle_holding
e_dixie;k_tarheel_grand_duchy;d_inner_banks;c_us_nc_pitt;Pitt;8567;b_us_nc_greenville;Greenville;southron;evangelical;farmlands;castle_holding
e_dixie;k_tarheel_grand_duchy;d_inner_banks;c_us_nc_pitt;Pitt;8568;b_us_nc_new_bern;New Bern;southron;evangelical;plains;castle_holding
e_dixie;k_tarheel_grand_duchy;d_inner_banks;c_us_nc_pitt;Pitt;8569;b_us_nc_river_road;River Road;southron;evangelical;floodplains;castle_holding
e_dixie;k_tarheel_grand_duchy;d_inner_banks;c_us_nc_rocky_mount;Rocky Mount;8570;b_us_nc_rocky_mount;Rocky Mount;southron;evangelical;plains;castle_holding
e_dixie;k_tarheel_grand_duchy;d_inner_banks;c_us_nc_rocky_mount;Rocky Mount;8571;b_us_nc_roanoke_rapids;Roanoke Rapids;southron;evangelical;forest;castle_holding
e_dixie;k_tarheel_grand_duchy;d_inner_banks;c_us_nc_rocky_mount;Rocky Mount;8572;b_us_nc_henderson;Henderson;southron;evangelical;forest;castle_holding
e_dixie;k_tarheel_grand_duchy;d_inner_banks;c_us_nc_jacksonville;Jacksonville;8573;b_us_nc_jacksonville;Jacksonville;lumbee;americanist;floodplains;castle_holding
e_dixie;k_tarheel_grand_duchy;d_inner_banks;c_us_nc_jacksonville;Jacksonville;8574;b_us_nc_hampstead;Hampstead;lumbee;americanist;flooded_forests;castle_holding
e_dixie;k_tarheel_grand_duchy;d_inner_banks;c_us_nc_tarboro;Tarboro;8575;b_us_nc_tarboro;Tarboro;tuskegean;evangelical;plains;castle_holding
e_dixie;k_tarheel_grand_duchy;d_inner_banks;c_us_nc_tarboro;Tarboro;8576;b_us_nc_washington;Washington;tuskegean;evangelical;plains;castle_holding
e_dixie;k_tarheel_grand_duchy;d_inner_banks;c_us_nc_tarboro;Tarboro;8577;b_us_nc_williamston;Williamston;tuskegean;evangelical;plains;castle_holding
e_dixie;k_tarheel_grand_duchy;d_inner_banks;c_us_nc_ahoskie;Ahoskie;8578;b_us_nc_ahoskie;Ahoskie;tuskegean;evangelical;forest;castle_holding
e_dixie;k_tarheel_grand_duchy;d_inner_banks;c_us_nc_ahoskie;Ahoskie;8579;b_us_nc_murfreesboro;Murfreesboro;tuskegean;evangelical;forest;castle_holding
e_dixie;k_tarheel_grand_duchy;d_inner_banks;c_us_nc_ahoskie;Ahoskie;8580;b_us_nc_scotland_neck;Scotland Neck;tuskegean;evangelical;plains;castle_holding
e_dixie;k_tarheel_grand_duchy;d_inner_banks;c_us_nc_mount_olive;Mount Olive;8581;b_us_nc_mount_olive;Mount Olive;lumbee;americanist;plains;castle_holding
e_dixie;k_tarheel_grand_duchy;d_inner_banks;c_us_nc_mount_olive;Mount Olive;8582;b_us_nc_wallace;Wallace;lumbee;americanist;flooded_forests;castle_holding
e_dixie;k_tarheel_grand_duchy;d_inner_banks;c_us_nc_mount_olive;Mount Olive;8583;b_us_nc_richlands;Richlands;lumbee;americanist;plains;castle_holding
e_dixie;k_tarheel_grand_duchy;d_outer_banks;c_us_nc_havelock;Havelock;8584;b_us_nc_havelock;Havelock;southron;evangelical;flooded_forests;castle_holding
e_dixie;k_tarheel_grand_duchy;d_outer_banks;c_us_nc_elizabeth_city;Elizabeth City;8585;b_us_nc_elizabeth_city;Elizabeth City;southron;evangelical;forest;castle_holding
e_dixie;k_tarheel_grand_duchy;d_outer_banks;c_us_nc_elizabeth_city;Elizabeth City;8586;b_us_nc_edenton;Edenton;southron;evangelical;floodplains;castle_holding
e_dixie;k_tarheel_grand_duchy;d_outer_banks;c_us_nc_kill_devil_hills;Kill Devil Hills;8587;b_us_nc_kill_devil_hills;Kill Devil Hills;southron;evangelical;flooded_forests;castle_holding
e_dixie;k_tarheel_grand_duchy;d_outer_banks;c_us_nc_kill_devil_hills;Kill Devil Hills;8588;b_us_nc_plymouth;Plymouth;southron;evangelical;flooded_forests;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_atlanta;Atlanta;8589;b_us_ga_atlanta;Atlanta;tuskegean;evangelical;farmlands;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_roswell;Roswell;8590;b_us_ga_roswell;Roswell;tuskegean;evangelical;hills;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_roswell;Roswell;8591;b_us_ga_peachtree_corners;Peachtree Corners;tuskegean;evangelical;plains;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_roswell;Roswell;8592;b_us_ga_gainesville;Gainesville;tuskegean;evangelical;plains;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_roswell;Roswell;8593;b_us_ga_dahlonega;Dahlonega;tuskegean;evangelical;forest;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_marietta;Marietta;8594;b_us_ga_marietta;Marietta;tuskegean;evangelical;hills;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_marietta;Marietta;8595;b_us_ga_kennesaw;Kennesaw;tuskegean;evangelical;hills;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_marietta;Marietta;8596;b_us_ga_rica;Rica;tuskegean;evangelical;hills;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_macon;Macon;8597;b_us_ga_warner_robins;Warner Robins;dixie;evangelical;farmlands;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_macon;Macon;8598;b_us_ga_macon;Macon;dixie;evangelical;forest;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_macon;Macon;8599;b_us_ga_griffin;Griffin;dixie;evangelical;plains;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_macon;Macon;8600;b_us_ga_montezuma;Montezuma;dixie;evangelical;forest;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_carroll;Carroll;8601;b_us_ga_peachtree_city;Peachtree City;tuskegean;evangelical;plains;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_carroll;Carroll;8602;b_us_ga_carrollton;Carrollton;tuskegean;evangelical;forest;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_carroll;Carroll;8603;b_us_ga_newnan;Newnan;tuskegean;evangelical;plains;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_stockbridge;Stockbridge;8604;b_us_ga_stockbridge;Stockbridge;tuskegean;evangelical;farmlands;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_stockbridge;Stockbridge;8605;b_us_ga_conyers;Conyers;tuskegean;evangelical;farmlands;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_stockbridge;Stockbridge;8606;b_us_ga_jackson;Jackson;tuskegean;evangelical;forest;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_troup;Troup;8607;b_us_ga_lagrange;LaGrange;dixie;evangelical;forest;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_troup;Troup;8608;b_us_al_y;y;dixie;evangelical;forest;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_troup;Troup;8609;b_us_ga_manchester;Manchester;dixie;evangelical;forest;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_troup;Troup;8610;b_us_ga_west_point;West Point;dixie;evangelical;forest;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_canton;Canton;8611;b_us_ga_cartersville;Cartersville;dixie;charismaticism;hills;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_canton;Canton;8612;b_us_ga_canton;Canton;dixie;charismaticism;hills;castle_holding
e_dixie;k_georgia;d_peachtree;c_us_ga_canton;Canton;8613;b_us_ga_ellijay;Ellijay;dixie;charismaticism;mountains;castle_holding
e_dixie;k_georgia;d_augusta;c_us_ga_athens;Athens;8614;b_us_ga_athens;Athens;dixie;evangelical;plains;castle_holding
e_dixie;k_georgia;d_augusta;c_us_ga_athens;Athens;8615;b_us_ga_winder;Winder;dixie;evangelical;plains;castle_holding
e_dixie;k_georgia;d_augusta;c_us_ga_athens;Athens;8616;b_us_ga_madison;Madison;dixie;evangelical;farmlands;castle_holding
e_dixie;k_georgia;d_augusta;c_us_ga_athens;Athens;8617;b_us_ga_watkinsville;Watkinsville;dixie;evangelical;plains;castle_holding
e_dixie;k_georgia;d_augusta;c_us_ga_augusta;Augusta;8618;b_us_ga_augusta;Augusta;tuskegean;evangelical;forest;castle_holding
e_dixie;k_georgia;d_augusta;c_us_ga_augusta;Augusta;8619;b_us_ga_evans;Evans;tuskegean;evangelical;forest;castle_holding
e_dixie;k_georgia;d_augusta;c_us_ga_milledgeville;Milledgeville;8620;b_us_ga_milledgeville;Milledgeville;tuskegean;evangelical;forest;castle_holding
e_dixie;k_georgia;d_augusta;c_us_ga_milledgeville;Milledgeville;8621;b_us_ga_sandersville;Sandersville;tuskegean;evangelical;forest;castle_holding
e_dixie;k_georgia;d_augusta;c_us_ga_milledgeville;Milledgeville;8622;b_us_ga_gray;Gray;tuskegean;evangelical;forest;castle_holding
e_dixie;k_georgia;d_augusta;c_us_ga_warren;Warren;8623;b_us_ga_eatonton;Eatonton;tuskegean;evangelical;plains;castle_holding
e_dixie;k_georgia;d_augusta;c_us_ga_warren;Warren;8624;b_us_ga_greensboro;Greensboro;tuskegean;evangelical;plains;castle_holding
e_dixie;k_georgia;d_augusta;c_us_ga_warren;Warren;8625;b_us_ga_west_warrenton;West Warrenton;tuskegean;evangelical;forest;castle_holding
e_dixie;k_georgia;d_augusta;c_us_ga_warren;Warren;8626;b_us_ga_washington;Washington;tuskegean;evangelical;plains;castle_holding
e_dixie;k_georgia;d_augusta;c_us_ga_warren;Warren;8627;b_us_ga_mount_zion;Mount Zion;tuskegean;evangelical;forest;castle_holding
e_dixie;k_georgia;d_augusta;c_us_ga_elberton;Elberton;8628;b_us_ga_hartwell;Hartwell;appalachian;charismaticism;hills;castle_holding
e_dixie;k_georgia;d_augusta;c_us_ga_elberton;Elberton;8629;b_us_ga_royston;Royston;appalachian;charismaticism;forest;castle_holding
e_dixie;k_georgia;d_augusta;c_us_ga_elberton;Elberton;8630;b_us_ga_elberton;Elberton;appalachian;charismaticism;forest;castle_holding
e_dixie;k_georgia;d_augusta;c_us_ga_elberton;Elberton;8631;b_us_ga_crawford;Crawford;appalachian;charismaticism;farmlands;castle_holding
e_dixie;k_georgia;d_savannah;c_us_ga_savannah;Savannah;8632;b_us_ga_savannah;Savannah;tuskegean;evangelical;wetlands;castle_holding
e_dixie;k_georgia;d_savannah;c_us_ga_savannah;Savannah;8633;b_us_ga_rincon;Rincon;tuskegean;evangelical;forest;castle_holding
e_dixie;k_georgia;d_savannah;c_us_ga_hinesville;Hinesville;8634;b_us_ga_hinesville;Hinesville;gullah;charismaticism;forest;castle_holding
e_dixie;k_georgia;d_savannah;c_us_ga_hinesville;Hinesville;8635;b_us_ga_richmond_hill;Richmond Hill;gullah;charismaticism;wetlands;castle_holding
e_dixie;k_georgia;d_savannah;c_us_ga_hinesville;Hinesville;8636;b_us_ga_walthourville;Walthourville;gullah;charismaticism;wetlands;castle_holding
e_dixie;k_georgia;d_savannah;c_us_ga_statesboro;Statesboro;8637;b_us_ga_statesboro;Statesboro;tuskegean;evangelical;plains;castle_holding
e_dixie;k_georgia;d_savannah;c_us_ga_statesboro;Statesboro;8638;b_us_ga_millen;Millen;tuskegean;evangelical;plains;castle_holding
e_dixie;k_georgia;d_sowega;c_us_ga_albany;Albany;8639;b_us_ga_albany;Albany;dixie;evangelical;forest;castle_holding
e_dixie;k_georgia;d_sowega;c_us_ga_albany;Albany;8640;b_us_ga_tifton;Tifton;dixie;evangelical;farmlands;castle_holding
e_dixie;k_georgia;d_sowega;c_us_ga_albany;Albany;8641;b_us_ga_cordele;Cordele;dixie;evangelical;plains;castle_holding
e_dixie;k_georgia;d_sowega;c_us_ga_albany;Albany;8642;b_us_ga_fitzgerald;Fitzgerald;dixie;evangelical;plains;castle_holding
e_dixie;k_georgia;d_sowega;c_us_ga_valdosta;Valdosta;8643;b_us_ga_valdosta;Valdosta;dixie;revelationist;plains;castle_holding
e_dixie;k_georgia;d_sowega;c_us_ga_valdosta;Valdosta;8644;b_us_ga_waycross;Waycross;dixie;revelationist;flooded_forests;castle_holding
e_dixie;k_georgia;d_sowega;c_us_ga_valdosta;Valdosta;8645;b_us_ga_homerville;Homerville;dixie;revelationist;forest;castle_holding
e_dixie;k_georgia;d_sowega;c_us_ga_valdosta;Valdosta;8646;b_us_ga_statenville;Statenville;dixie;revelationist;forest;castle_holding
e_dixie;k_georgia;d_sowega;c_us_ga_valdosta;Valdosta;8647;b_us_ga_toledo;Toledo;dixie;revelationist;flooded_forests;castle_holding
e_dixie;k_georgia;d_sowega;c_us_ga_thomasville;Thomasville;8648;b_us_ga_moultrie;Moultrie;dixie;charismaticism;plains;castle_holding
e_dixie;k_georgia;d_sowega;c_us_ga_thomasville;Thomasville;8649;b_us_ga_thomasville;Thomasville;dixie;charismaticism;plains;castle_holding
e_dixie;k_georgia;d_sowega;c_us_ga_thomasville;Thomasville;8650;b_us_ga_bainbridge;Bainbridge;dixie;charismaticism;plains;castle_holding
e_dixie;k_georgia;d_sowega;c_us_ga_columbus;Columbus;8651;b_us_ga_columbus;Columbus;dixie;evangelical;forest;castle_holding
e_dixie;k_georgia;d_sowega;c_us_ga_columbus;Columbus;8652;b_us_ga_buena_vista;Buena Vista;dixie;evangelical;plains;castle_holding
e_dixie;k_georgia;d_altamaha;c_us_ga_st_marys;St. Marys;8653;b_us_ga_st_marys;St. Marys;gullah;revelationist;wetlands;castle_holding
e_dixie;k_georgia;d_altamaha;c_us_ga_st_marys;St. Marys;8654;b_us_ga_brunswick;Brunswick;gullah;revelationist;wetlands;castle_holding
e_dixie;k_georgia;d_altamaha;c_us_ga_st_marys;St. Marys;8655;b_us_ga_jesup;Jesup;gullah;revelationist;forest;castle_holding
e_dixie;k_georgia;d_altamaha;c_us_ga_st_marys;St. Marys;8656;b_us_ga_blackshear;Blackshear;gullah;revelationist;forest;castle_holding
e_dixie;k_georgia;d_altamaha;c_us_ga_dublin;Dublin;8657;b_us_ga_dublin;Dublin;dixie;evangelical;forest;castle_holding
e_dixie;k_georgia;d_altamaha;c_us_ga_dublin;Dublin;8658;b_us_ga_mcrae;McRae;dixie;evangelical;plains;castle_holding
e_dixie;k_georgia;d_altamaha;c_us_ga_vidalia;Vidalia;8659;b_us_ga_vidalia;Vidalia;dixie;evangelical;plains;castle_holding
e_dixie;k_georgia;d_altamaha;c_us_ga_vidalia;Vidalia;8660;b_us_ga_wrightsville;Wrightsville;dixie;evangelical;plains;castle_holding
e_dixie;k_georgia;d_altamaha;c_us_ga_douglas;Douglas;8661;b_us_ga_douglas;Douglas;dixie;evangelical;plains;castle_holding
e_dixie;k_georgia;d_altamaha;c_us_ga_douglas;Douglas;8662;b_us_ga_baxley;Baxley;dixie;evangelical;farmlands;castle_holding
e_dixie;k_georgia;d_altamaha;c_us_ga_douglas;Douglas;8663;b_us_ga_lumber_city;Lumber City;dixie;evangelical;plains;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_birmingham;c_us_al_birmingham;Birmingham;8664;b_us_al_birmingham;Birmingham;tuskegean;evangelical;hills;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_birmingham;c_us_al_birmingham;Birmingham;8665;b_us_al_alabaster;Alabaster;tuskegean;evangelical;hills;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_birmingham;c_us_al_birmingham;Birmingham;8666;b_us_al_dixiana;Dixiana;tuskegean;evangelical;hills;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_birmingham;c_us_al_tuscaloosa;Tuscaloosa;8667;b_us_al_tuscaloosa;Tuscaloosa;dixie;charismaticism;forest;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_birmingham;c_us_al_tuscaloosa;Tuscaloosa;8668;b_us_al_clanton;Clanton;dixie;charismaticism;forest;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_birmingham;c_us_al_tuscaloosa;Tuscaloosa;8669;b_us_al_marion;Marion;dixie;charismaticism;forest;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_birmingham;c_us_ga_rome;Rome;8670;b_us_al_anniston;Anniston;dixie;charismaticism;hills;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_birmingham;c_us_ga_rome;Rome;8671;b_us_ga_rome;Rome;dixie;charismaticism;hills;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_birmingham;c_us_ga_rome;Rome;8672;b_us_al_heflin;Heflin;dixie;charismaticism;hills;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_birmingham;c_us_ga_rome;Rome;8673;b_us_al_lineville;Lineville;dixie;charismaticism;forest;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_birmingham;c_us_al_talladega;Talladega;8674;b_us_al_talladega;Talladega;dixie;charismaticism;hills;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_birmingham;c_us_al_talladega;Talladega;8675;b_us_al_sylacauga;Sylacauga;dixie;charismaticism;forest;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_birmingham;c_us_al_talladega;Talladega;8676;b_us_al_alexander_city;Alexander City;dixie;charismaticism;forest;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_birmingham;c_us_al_talladega;Talladega;8677;b_us_al_dadeville;Dadeville;dixie;charismaticism;forest;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_birmingham;c_us_al_northport;Northport;8678;b_us_al_jasper;Jasper;dixie;revelationist;forest;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_birmingham;c_us_al_northport;Northport;8679;b_us_al_eutaw;Eutaw;dixie;revelationist;forest;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_birmingham;c_us_al_northport;Northport;8680;b_us_al_northport;Northport;dixie;revelationist;forest;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_nickajack;c_us_al_huntsville;Huntsville;8681;b_us_al_huntsville;Huntsville;appalachian;revelationist;plains;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_nickajack;c_us_al_huntsville;Huntsville;8682;b_us_al_florence;Florence;appalachian;revelationist;plains;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_nickajack;c_us_al_huntsville;Huntsville;8683;b_us_al_meridianville;Meridianville;appalachian;revelationist;hills;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_nickajack;c_us_al_huntsville;Huntsville;8684;b_us_al_scottsboro;Scottsboro;appalachian;revelationist;hills;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_nickajack;c_us_al_decatur;Decatur;8685;b_us_al_decatur;Decatur;appalachian;charismaticism;plains;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_nickajack;c_us_al_decatur;Decatur;8686;b_us_al_muscle_shoals;Muscle Shoals;appalachian;charismaticism;plains;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_nickajack;c_us_al_decatur;Decatur;8687;b_us_al_haleyville;Haleyville;appalachian;charismaticism;forest;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_nickajack;c_us_al_gadsden;Gadsden;8688;b_us_al_gadsden;Gadsden;appalachian;charismaticism;hills;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_nickajack;c_us_al_gadsden;Gadsden;8689;b_us_al_oneonta;Oneonta;appalachian;charismaticism;hills;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_nickajack;c_us_al_gadsden;Gadsden;8690;b_us_al_guntersville;Guntersville;appalachian;charismaticism;hills;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_nickajack;c_us_ga_rome;Rome;8691;b_us_ga_rome0;Rome;appalachian;charismaticism;hills;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_nickajack;c_us_ga_rome;Rome;8692;b_us_al_fort_payne;Fort Payne;appalachian;charismaticism;hills;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_nickajack;c_us_ga_rome;Rome;8693;b_us_al_rainsville;Rainsville;appalachian;charismaticism;mountains;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_wiregrass;c_us_ga_columbus;Columbus;8694;b_us_ga_columbus0;Columbus;dixie;revelationist;plains;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_wiregrass;c_us_ga_columbus;Columbus;8695;b_us_al_eufaula;Eufaula;dixie;revelationist;forest;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_wiregrass;c_us_al_dothan;Dothan;8696;b_us_al_dothan;Dothan;dixie;evangelical;hills;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_wiregrass;c_us_al_dothan;Dothan;8697;b_us_al_headland;Headland;dixie;evangelical;forest;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_wiregrass;c_us_al_dothan;Dothan;8698;b_us_al_geneva;Geneva;dixie;evangelical;hills;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_wiregrass;c_us_fl_marianna;Marianna;8699;b_us_fl_marianna;Marianna;gulfard;revelationist;plains;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_wiregrass;c_us_fl_marianna;Marianna;8700;b_us_fl_defuniak_springs;DeFuniak Springs;gulfard;revelationist;farmlands;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_wiregrass;c_us_fl_marianna;Marianna;8701;b_us_fl_chipley;Chipley;gulfard;revelationist;plains;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_wiregrass;c_us_al_atmore;Atmore;8702;b_us_al_andalusia;Andalusia;dixie;evangelical;forest;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_wiregrass;c_us_al_atmore;Atmore;8703;b_us_al_atmore;Atmore;dixie;evangelical;forest;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_wiregrass;c_us_al_atmore;Atmore;8704;b_us_al_brantley;Brantley;dixie;evangelical;forest;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_wiregrass;c_us_ga_blakely;Blakely;8705;b_us_ga_blakely;Blakely;dixie;revelationist;plains;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_wiregrass;c_us_ga_blakely;Blakely;8706;b_us_ga_donalsonville;Donalsonville;dixie;revelationist;farmlands;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_wiregrass;c_us_ga_blakely;Blakely;8707;b_us_ga_newton;Newton;dixie;revelationist;plains;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_black_belt;c_us_al_montgomery;Montgomery;8708;b_us_al_montgomery;Montgomery;tuskegean;evangelical;farmlands;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_black_belt;c_us_al_montgomery;Montgomery;8709;b_us_al_troy;Troy;tuskegean;evangelical;forest;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_black_belt;c_us_al_montgomery;Montgomery;8710;b_us_al_luverne;Luverne;tuskegean;evangelical;forest;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_black_belt;c_us_al_auburn;Auburn;8711;b_us_al_auburn;Auburn;tuskegean;evangelical;forest;castle_holding
e_dixie;k_tuskegee_grand_duchy;d_black_belt;c_us_al_auburn;Auburn;8712;b_us_al_tuskegee;Tuskegee;tuskegean;evangelical;forest;castle_holding
